step,pregunta,respuesta,esperado,nota_directa,tiempo,entropia,perplejidad,masa_acumulada_top_3,masa_notas,masa_no_notas,margen_logit,diferencia_probabilidad,top_3_vocabulario_json,top_3_notas_json
218,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Las buenas practicas desarrollando codigo mediante TDD hace que tu codigo y los test que vayas a desarrollar esten bien estructurados y faciles de modificar una vez terminados.

Alguna de estas buenas practicas son el buen uso del cicle TDD, es decir, que siempre que lo utilices sigas siempre el orden establecido, ademas de que una vez comenzado este ciclo, no debes cambiar a otros metodos tradicionales.",4.0,5.0,19.583,0.366414055130865,1.2891445633646574,0.999995768070221,0.9999970012954102,2.9987045897517106e-06,2.875,0.8859340846538544,"[{""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.9389033913612366, ""es_nota"": true}, {""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.0529693067073822, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.008123106323182583, ""es_nota"": true}]","[{""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.9389033913612366, ""logit"": 26.75}, {""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.0529693067073822, ""logit"": 23.875}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.008123106323182583, ""logit"": 22.0}]"
219,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Es muy importante validar las entradas ya que puede ocurrir que hayan entradas con errores como valores imposibles (en el contexto de el proyecto), valores nulos y parametros vacios por lo que puede generar inconsistencias en el codigo y esto puede afectar de forma dirtecta a su robustez.",6.0,7.0,19.209,0.02120873680391933,1.0148093639842504,0.9999951720237732,0.999996511983541,3.4880164589967677e-06,6.5,0.9966145765502006,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9981151819229126, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.001500605372712016, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.0003794124932028353, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9981151819229126, ""logit"": 26.625}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.001500605372712016, ""logit"": 20.125}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.0003794124932028353, ""logit"": 18.75}]"
220,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo de TDD consta de 3 partes del ciclo: 
Rojo: el cual el test que has realizado no se puede realizar ya que no hay código que lo verifique.
Verde: que con el mínimo código el test pase a verde.
Refactor: que es pulir el código, ya sea poniendo nombre de variables que explique que hace, que los nombres de las funciones tengan sentido, etc
Esta metodología se utiliza para evitar futuros bugs, son muy buenos si quieres hacer tests unitarios, que significa que cada test verifica solo una cosa.",9.0,8.0,19.361,0.02943868717558945,1.0206149553363535,0.9999943375587463,0.9999958167098354,4.183290164605502e-06,6.0,0.9947162496391684,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9971880316734314, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.002471782034263015, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.00033451931085437536, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9971880316734314, ""logit"": 26.5}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.002471782034263015, ""logit"": 20.5}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.00033451931085437536, ""logit"": 18.5}]"
221,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"Normalmente lo que se hace primero es crear el código y luego hacer un test que verifique ello, en el caso de TDD es justo al revés, primero se crea un test unitario, osea que haga una función, ya sea por ejemplo que verifique que el código de el resultado correcot de una suma como puede ser 2+3 en este caso es 5, el test tiene que ver si el código realmente le da 5. Y luego se crea el código que haga esa función de sumar.",8.0,8.0,19.524,0.07682850132793605,1.0546969337612881,0.9999880790710449,0.9999936963993393,6.303600660673148e-06,4.75,0.9824137575924397,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9909874796867371, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.008573722094297409, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0004268604679964483, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9909874796867371, ""logit"": 26.625}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.008573722094297409, ""logit"": 21.875}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0004268604679964483, ""logit"": 18.875}]"
222,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Primero crear el test que quieres ahcer sobre una función, y luego el código que vaya a hacer esa función.
Tiene que seguir los ciclos que tiene TDD que son: rojo, verde, refactor. Y si sigues estas prácticas consigues que haya menos posibilidades de que salga un bug en alguna función te aseguras de que el código quede más limpio, también que cada función haga solo uan tarea. Que en al aprte de test también quede limpio ya sea, con nombres de las variables lógicas o de las funciones.",8.0,7.0,19.646,0.9054505025740701,1.8731293155107924,0.9999960660934448,0.9999936917941121,6.308205887872731e-06,0.75,0.358354389667511,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.6791729927062988, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.32081860303878784, ""es_nota"": true}, {""token"": "" "", ""token_id"": 236743, ""probabilidad"": 4.442117187863914e-06, ""es_nota"": false}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.6791729927062988, ""logit"": 25.0}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.32081860303878784, ""logit"": 24.25}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 1.1955796708207345e-06, ""logit"": 11.75}]"
223,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Es que están ligados dependiendo de lo que permita dejar entrar el TDD el software será más robusto o no, Validar entradas es limitado por los test que tú pongas, si pones los test justos y necesarios la robustez del software será mucho menro que si haces más test que verfique si hay duplicado en la entrada o que hay alguno que tiene la variable con nada dentro, esot es en el caso de uan entidad que puede ser Libro y quiera entrar uno que no tiene un título, pues si no hay un test que se de cuenta de ello pues la robsutez del software es mucho menor de si tienes un test que tenga en cuenta eso.",6.0,6.0,20.522,0.5205648133679018,1.4345167496718025,0.9990615248680115,0.999991834975404,8.165024595996329e-06,2.25,0.8029951974749565,"[{""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.8976017236709595, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.09460652619600296, ""es_nota"": true}, {""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.00685327360406518, ""es_nota"": true}]","[{""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.8976017236709595, ""logit"": 26.375}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.09460652619600296, ""logit"": 24.125}, {""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.00685327360406518, ""logit"": 21.5}]"
224,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El TDD tiene mucha relevancia en el desarrollo de software ya qu lo que se esta realizando es principalmente la creacion de TESTS previos al codigo, una vez ya realizado el TEST se realizaría el código con el cual se verificaría la prueba se divide en tres partes:

RED: se realiza el test pero sin el codigo
GREEN: se realiza el codigo para que este funcione 
REFACTOR: el cual principalmente lo que hace es realizar el codigo de una forma mas optima.",7.0,8.0,19.449,0.020805870946719516,1.0145260227681077,0.9999899864196777,0.9999952218502227,4.778149777284746e-06,6.5,0.9966537968721241,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9981544613838196, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0015006645116955042, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0003348435275256634, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9981544613838196, ""logit"": 26.5}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0015006645116955042, ""logit"": 20.0}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0003348435275256634, ""logit"": 18.5}]"
225,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,En los enfoques tradicionales a comparación del TDD lo que se realiza primero es el codigo y ya después se realiza el codigo para verificar si hay errores en cambio en en el TDD nos centramos principalmente en primero realizar los test y ya despues hacer el codigo para asegurarnos de que el codigo que ya tenemos hechos no tenga errores.,7.0,6.0,19.285,0.8917361733515325,1.8554076222305873,0.9994843006134033,0.9999836287048098,1.6371295190165114e-05,0.875,0.41092178225517273,"[{""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.7046733498573303, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.2937515676021576, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.0010594335617497563, ""es_nota"": true}]","[{""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.7046733498573303, ""logit"": 26.0}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.2937515676021576, ""logit"": 25.125}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.0010594335617497563, ""logit"": 19.5}]"
226,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Las buenas prácticas de esta consistian principalmente en la realización y pensar en como se deberían realizar los test ya una vez con esto deberiamos de empezar a pensar en el código que vamos a querer que pase el test y una vez con esto lo que queremos hacer es que este codigo esté de la forma más optimizada posible, teniendo así un impacto muy considerable ya que el producto que sale de aquí está a muy alto nivel. A parte esta metodología es aplicada sobre todo a proyectos grandes e importantes, y no es tan funcional en proyectos más pequeños.",5.0,4.0,19.588,0.08832177473151814,1.0631327661237604,0.9999910593032837,0.9999979660396807,2.0339603192809363e-06,4.625,0.9797934852540493,"[{""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.9894941449165344, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.009700659662485123, ""es_nota"": true}, {""token"": ""3"", ""token_id"": 236800, ""probabilidad"": 0.0007962786476127803, ""es_nota"": true}]","[{""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.9894941449165344, ""logit"": 27.25}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.009700659662485123, ""logit"": 22.625}, {""nota"": 3, ""token"": ""3"", ""token_id"": 236800, ""probabilidad"": 0.0007962786476127803, ""logit"": 20.125}]"
227,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Tiene una importancia grande ya que sin la validez de las entradas , querria decir que el test no ha pasado siendo asi que nos tocaria modificar este y asegurarnos, por ejemplo si estamos realizando una web que tenga registro si permitimos que en el registro coloque el correo dos veces y no hacemos validación de ello habrán dos usuarios creados con el mismo correo haciendo que esto sea un lio total, y esto se relaciona con la robuste del sofware ya que cuanto más formas de dañar el sistema haya menos robusto será. Por lo cual es mejor validar las entradas para evitar fallos.",6.0,7.0,19.963,0.08208086457762113,1.0585437257038548,0.999993085861206,0.9999941957578887,5.8042421112736164e-06,4.625,0.9803524073213339,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9900586009025574, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.009706193581223488, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.00022826777421869338, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9900586009025574, ""logit"": 26.125}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.009706193581223488, ""logit"": 21.5}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.00022826777421869338, ""logit"": 17.75}]"
228,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"Es un ciclo que sirve para el desarrollar el codigo que tienes en tu programa y ver que funviona correctamente.
Con esto me refiero a que una vez que escribes el codigo haces una serie de test que validan si esta bien hecho o esta mal hecho.
Consta de tres etapas: 
- La etapa roja (primera): sirve para ver que tienes mal al principio los test.
- La etapa verde(segunda): con el codigo mas simple posible ver que estan bien hechos los test 
-La  etapa de refactorizacion (tercera): para hacerlo todo mejor y tener la version final.

En conclusion este ciclo te ayuda a entender y simplifica el desarrollo de software",4.0,6.0,20.261,0.14950497248095942,1.1091888142129613,0.9992048144340515,0.9999952058848611,4.794115138873067e-06,4.0,0.9623991940170527,"[{""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.9803550243377686, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.017955830320715904, ""es_nota"": true}, {""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.0008939680992625654, ""es_nota"": true}]","[{""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.9803550243377686, ""logit"": 26.875}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.017955830320715904, ""logit"": 22.875}, {""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.0008939680992625654, ""logit"": 19.875}]"
229,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"El enfoque tradicional consiste en escribir el codigo y luego ejecuta los test, en cambio de otro modo se escriben primero los test y luego ya ejecutas el codigo para ver si lo tenias bien.
De la  forma TDD queda mucho mas claro tu codigo ,ademas es mas ordenado y sobre todo mas practico que en el modelo tradicional.",7.0,7.0,19.261,0.35847957316770834,1.2820740337031968,0.9999838471412659,0.9999895578480783,1.044215192169684e-05,2.625,0.8648048043251038,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9323435425758362, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.06753873825073242, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.00010154039046028629, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9323435425758362, ""logit"": 25.75}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.06753873825073242, ""logit"": 23.125}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.00010154039046028629, ""logit"": 16.625}]"
230,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Una buena practica utilizando TDD hace que tu codigo y tus test esten mucho mejor estructurados que de otra forma.

Ademas al seguir un orden es mas facil de detectar un error si lo tuvieses  y el codigo es mucho mas legible.
Por otro parte es mas sencillo entender lo que estas haciendo ya que consta de hacer tres test para que todo funcione en orden y correctamente y si te confundieses en una fase podrias arreglarlo facilmente",5.0,4.0,19.546,0.9780526728011425,1.9698048020586842,0.9999930262565613,0.9999981689097696,1.831090230441923e-06,0.375,0.18529012799263,"[{""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.5925289392471313, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.40723881125450134, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.00022523742518387735, ""es_nota"": true}]","[{""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.5925289392471313, ""logit"": 25.75}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.40723881125450134, ""logit"": 25.375}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.00022523742518387735, ""logit"": 17.875}]"
231,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"El validar las entradas en el contexto tienen mucha importancia pues necesitas saber si son correctas o no y si no las validases podrian ser erroneas y podrian perjudicar tu proyecto.

Ademas le da una mayor rigidez a tu programa (como ya he dicho anteriormente) haciendo que sea todo mas legible y mucho mas ordenado",4.0,5.0,19.766,0.7395412260174528,1.6696448108972106,0.9999960064888,0.9999979055179968,2.0944820031676414e-06,1.375,0.595561295747757,"[{""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.7970996499061584, ""es_nota"": true}, {""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.2015383541584015, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.001357954810373485, ""es_nota"": true}]","[{""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.7970996499061584, ""logit"": 26.5}, {""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.2015383541584015, ""logit"": 25.125}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.001357954810373485, ""logit"": 20.125}]"
232,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo TDD, es una metodologia de desarollo de sofware que contsa de tres partes
red - crear un test para un metodo que falle, puesto que todavia no esta implementado

green - Crear el codigo minimo necesario para que dicha prueba pase

refactor - Refactorizamos el codigo creado, pero manteniendo el test en verde es decir, prueba pasada

 

La importancia del TDD, es debido que favorece la documentacion en vivo , favorece un mejor diseño de codigo, hay menos dubbin y obtenemos cobertura casi total del codigo",10.0,9.0,19.608,0.02559637559386668,1.0179003807957334,0.9999703764915466,0.9999842511690437,1.5748830956341386e-05,6.25,0.9957392200594768,"[{""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9976651668548584, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.0019259467953816056, ""es_nota"": true}, {""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.00037924142088741064, ""es_nota"": true}]","[{""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9976651668548584, ""logit"": 25.625}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.0019259467953816056, ""logit"": 19.375}, {""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.00037924142088741064, ""logit"": 17.75}]"
233,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"En otros enfoques por lo general, primero se realiza el codigo y luego las pruebas , esto provocara que haya partes del codigo que no se prueben debido a fallos en el equipo de testing, sin embargo TDD garantiza que cada funcion al menos tiene un test aprobado es decir funciona.

 

Por otro lado en tdd nos aseguramos que las nuevas funciones implementadas funcionan como se espera ya que hasta que no se pasa la prueba no se pasa a la siguiente funcion, sin embargo en enfoques mas tradicionales se agregan funciones y luego se prueban, lo que puede hacer que haya funciones que no funcionen bien y el equipo de desarrollo no se de cuenta hasta las pruebas.

 

Por otro lado la regresion es mas sencilla en TDD ya que si se agrega una nueva funcion y el programa falla sabemos con seguridad que ha sido la nueva funcionalidad, en otros enfoques habria que probar todas las funciones hasta dar con la que falla",9.0,8.0,20.832,0.024992854113676327,1.017474652384656,0.9999938607215881,0.9999948894910246,5.110508975447736e-06,6.375,0.9960425215540454,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9977422952651978, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0016997737111523747, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0005518356338143349, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9977422952651978, ""logit"": 26.625}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0016997737111523747, ""logit"": 20.25}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0005518356338143349, ""logit"": 19.125}]"
234,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"* Usar sintaxis estandar para metodos test when[condicion]should[accion]

* Usar sintaxis estandar para las clases test libros.java - aplicacion librosTest.java seran las pruebas

* Usar AAA para las pruebas (arrange,act,assert)

* Las pruebas deben ser independientes de los datos

* Los datos de pruebas tienen que estar bien definidos y descritos ej data=[1,3,7] estaria mal seria algo tipo numeros_primos=[1,2,7]

* Hacer una sola comprobacion por test

 

De esta manera nos aseguramos que el software sea modular, mas desacoplado, no haya codigo muerto y aplicamos el patron YAGNI (You arent gonna need it)",9.0,7.0,20.264,0.38933045111950026,1.309785396725383,0.9999744892120361,0.9999822003007498,1.779969925019831e-05,2.5,0.8481766283512115,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9240252375602722, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.07584860920906067, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.00010063446097774431, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9240252375602722, ""logit"": 26.125}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.07584860920906067, ""logit"": 23.625}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.00010063446097774431, ""logit"": 17.0}]"
235,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Es fundamental, ya que entradas errornas (vacias, null, valores inesperados), hacen que el codigo o bien falle o bien no se comporte como deberia, es fudanmental validarlas para evitar fallos ya sean logicos o directamente errores.

Un codigo con las entradas validadas y cubiertas permitira que el programa funcione bajo cualquier condicion sin romperse, ni dar problemas haciendolo mas robusto",7.0,8.0,19.741,0.5657831853625769,1.4801908316119647,0.9999923706054688,0.9999939402683939,6.059731606056218e-06,1.875,0.7340617626905441,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.8670242428779602, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.13296248018741608, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 5.670754489983665e-06, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.8670242428779602, ""logit"": 25.75}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.13296248018741608, ""logit"": 23.875}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 5.670754489983665e-06, ""logit"": 13.8125}]"
236,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"TDD son las siglas de Test Driven Development, es una práctica de programación bastante extendida en entornos donde se requiere que el código sea lo más preciso posible y que carezca de bugs no esperados, de esta manera tenemos un primer estado en Rojo, donde se requiere al progamador que realice los test del código sin haber escrito este antes, el siguiente estado sería el Verde donde podemos ver que el programador ha escrito su código con éxito pasando así todos los test realizados en la anterior fase, por último y no menos importante tenemos el refactoring que es la tercera fase, en la cual el programador refactoriza su código sin fallar ningún test de los que ya tenía en verde de la fase anterior.",9.0,9.0,20.095,0.07851560627559635,1.0559310304949876,0.9999567270278931,0.9999834748702371,1.6525129762912094e-05,5.25,0.9863938107155263,"[{""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9915972352027893, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.005203424487262964, ""es_nota"": true}, {""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.003156036604195833, ""es_nota"": true}]","[{""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9915972352027893, ""logit"": 26.125}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.005203424487262964, ""logit"": 20.875}, {""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.003156036604195833, ""logit"": 20.375}]"
237,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"Con TDD el código se escribe precisamente para pasar la primera fase donde ya tienes los test escritos, esto en el enfoque tradicional de testing en desarrollo de software significa una gran agilidad para programar un código seguro y con los menos errores posibles, dado a que en este enfoque tradicional la parte de testing está muy mal valorada entre el gremio por el tiempo y esfuerzo que lleva una vez terminado el código a programar.",5.0,4.0,19.399,0.48767067173122713,1.4021791345240038,0.9991225004196167,0.9999928522759092,7.147724090827978e-06,2.375,0.8233225420117378,"[{""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.9077571034431458, ""es_nota"": true}, {""token"": ""3"", ""token_id"": 236800, ""probabilidad"": 0.08443456143140793, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.0069308108650147915, ""es_nota"": true}]","[{""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.9077571034431458, ""logit"": 27.25}, {""nota"": 3, ""token"": ""3"", ""token_id"": 236800, ""probabilidad"": 0.08443456143140793, ""logit"": 24.875}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.0069308108650147915, ""logit"": 22.375}]"
238,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Las buenas prácticas en TDD son: 

 

Escribir los test antes que el código: La calidad del software aumenta inherentemente dado a que tu código una vez programado solventa los fallos que no puede cometer.

 

Refactorizar: Permite que el código funcional que había escrito el programador originalmente, pasando todos los test de la primera fase, sea una vez más revisado por el programador, este ene vez de buscar y arreglar errores, podrá buscar nuevas formas de hacer más eficiente su código, permitiendo así un gran impacto en la calidad de dicho software.",8.0,7.0,20.177,0.4407660068260735,1.3573248151949036,0.9999475479125977,0.9999877279200677,1.227207993226287e-05,2.375,0.8281010612845421,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9130256772041321, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.08492461591959, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.0019972356967628, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9130256772041321, ""logit"": 26.25}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.08492461591959, ""logit"": 23.875}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.0019972356967628, ""logit"": 20.125}]"
